wh_dept_id,wh_name,large_class_code,large_class_name,goods_id,goods_name,mark_type,is_purchase,dt
25301,重庆仓库,SC0015,零食,27631,圣诞饼干,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,27636,哥伦比亚红布林咖啡豆,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,27643,0卡扁桃仁风味饮料浓浆,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27647,太妃榛香中帆202210,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,27650,榛子丝绒风味厚奶,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27651,Dirty中帆202211,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,27652,0卡蛋奶布丁风味饮料浓浆,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27723,广发跳跳卡202211,4,0,2024-01-22
25301,重庆仓库,SC0014,日耗品,27729,后区门帘,4,0,2024-01-22
25301,重庆仓库,SC0014,日耗品,27730,门帘伸缩杆,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,27732,红豆风味饮料浓浆,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,27733,玫瑰鲜花饼风味饮料浓浆,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27734,圣诞套餐A字架202212,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27735,圣诞代言人谷中帆202212,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27737,代言人谷人形立牌202212,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27741,活动挂历202301,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,27743,香草舒芙蕾风味饮料浓浆,1,0,2024-01-22
25301,重庆仓库,SC0006,原料,27744,伯爵红茶风味饮料浓浆,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,27746,巴拿马圣特雷莎庄园咖啡豆,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27749,情人节贴纸202302,4,0,2024-01-22
25301,重庆仓库,SC0004,包装类,27755,SGP-杯套,4,0,2024-01-22
25301,重庆仓库,SC0004,包装类,27756,SGP-标杯贴纸,4,0,2024-01-22
25301,重庆仓库,SC0004,包装类,27758,SGP-手提袋,4,0,2024-01-22
25301,重庆仓库,SC0004,包装类,27760,SGP-通用杯托,4,0,2024-01-22
25301,重庆仓库,SC0004,包装类,27826,SGP-POS机打印纸,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,27851,红丝绒风味调味酱,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27864,围裙（咖色店长款）,3,1,2024-01-22
25301,重庆仓库,SC0013,工服类,27866,围裙（蓝色店员款）,3,1,2024-01-22
25301,重庆仓库,SC0007,营销物料,27869,新年A字架202301,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27881,新年中帆202301,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27888,情人节中帆202302,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27890,长袖衬衫-3XL,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27891,短袖衬衫-L,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27892,长袖衬衫-M,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27893,短袖衬衫-S,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27894,短袖衬衫-4XL,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27895,长袖衬衫-2XL,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27896,长袖衬衫-S,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27897,长袖衬衫-L,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27898,短袖衬衫-3XL,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27899,短袖衬衫-M,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27900,贝雷帽大号,3,1,2024-01-22
25301,重庆仓库,SC0013,工服类,27901,短袖衬衫-2XL,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27902,长袖衬衫-4XL,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27903,贝雷帽小号,3,1,2024-01-22
25301,重庆仓库,SC0013,工服类,27904,长袖衬衫-XL,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,27905,短袖衬衫-XL,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,27926,绿茶调味茶固体饮料,3,0,2024-01-22
25301,重庆仓库,SC0006,原料,27927,杏花风味乌龙茶固体饮料,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,27942,茉莉花茶调味茶固体饮料,3,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27945,春花中帆202302,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27947,代言人谷人形立牌202303,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27948,4月吸管标签202304,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27949,4月活动贴纸202304,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,27953,金奖豆立牌202303,3,1,2024-01-22
25301,重庆仓库,SC0006,原料,27954,冰凉感厚椰饮品,3,0,2024-01-22
25301,重庆仓库,SC0002,器具类,27955,蓝色奶油枪硅胶套,3,1,2024-01-22
25301,重庆仓库,SC0007,营销物料,28020,4月活动中帆202304,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28021,4月活动人形立牌202304,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28024,柚子复合果汁饮料浓浆,1,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28025,迷你蛋黄流心可颂,3,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28029,港式菠萝包,3,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28030,招聘A字架202303,4,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28034,提拉米苏杯子蛋糕,3,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28043,招聘-数字贴202304,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28044,招聘-加长中帆202304,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28046,0卡栀子花梨风味饮料浓浆,1,0,2024-01-22
25301,重庆仓库,SC0006,原料,28047,0卡雪菊风味饮料浓浆,4,0,2024-01-22
25301,重庆仓库,SC0001,办公用品,28051,43寸显示屏外包纸箱,3,1,2024-01-22
25301,重庆仓库,SC0001,办公用品,28052,50寸显示屏外包纸箱,3,1,2024-01-22
25301,重庆仓库,SC0007,营销物料,28053,4月新品窗贴,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28054,4月代言人谷中帆202304,4,0,2024-01-22
25301,重庆仓库,SC0002,器具类,28055,窗贴刮板SMWY,4,0,2024-01-22
25301,重庆仓库,SC0013,工服类,28057,外卖马甲XXXL,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28063,4月营销活动B窗贴202304,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28064,4月营销活动A窗贴202304,4,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28065,脆皮瓜瓜大福,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28070,5月青提拿铁中帆202305,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28071,广发银行跳跳卡202305,4,0,2024-01-22
25301,重庆仓库,SC0015,零食,28077,和情缤咖时焦糖饼干,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28085,马斯卡彭风味厚奶,3,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28094,5月营销活动A窗贴202305,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28095,5月营销活动B窗贴202305,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28096,5月代言人活动中帆202305,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28097,古姬紫风铃咖啡豆,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28101,5月健康季代言人谷人形立牌202305,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28102,5月健康季代言人谷中帆202305,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28117,日向夏柑橘风味蒸青绿茶固体饮料,4,0,2024-01-22
25301,重庆仓库,SC0014,日耗品,28118,咖啡机豆仓贴纸,3,1,2024-01-22
25301,重庆仓库,SC0007,营销物料,28119,CP活动窗贴202305,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28133,6月活动中帆202306,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28176,茉莉花干（代用茶）,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28177,6月活动窗贴A,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28178,6月活动窗贴B,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28211,广发银行跳跳卡202306,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28216,2级菜单202305,3,1,2024-01-22
25301,重庆仓库,SC0007,营销物料,28217,1级菜单202305,3,1,2024-01-22
25301,重庆仓库,SC0006,原料,28219,兰香铁观音风味固体饮料,3,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28221,椰子咖啡千层蛋糕,3,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28222,奶香火腿风味三明治,4,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28223,蛋香牛肉风味三明治,4,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28226,焦糖海盐千层蛋糕,3,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28227,柠檬芝士蛋糕,3,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28228,巧克力慕斯蛋糕,3,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28237,6月健康季代言人刘人形立牌202306,4,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28239,黄油葡萄干司康,3,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28243,7月团体代言中帆202307,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28244,7月团体代言人形立牌202307,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28245,6月联名活动-校园中帆202306,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28246,7月团体代言窗贴202307,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28254,白酒风味厚奶,3,0,2024-01-22
25301,重庆仓库,SC0006,原料,28257,桂花味龙井绿茶固体饮料,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28264,8月七夕活动贴纸202308,4,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28265,白桃乌龙大福,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28292,七月下旬营销活动新品中帆202307,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28293,烤椰饮品,3,0,2024-01-22
25301,重庆仓库,SC0006,原料,28306,0卡凤梨风味饮料浓浆,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28307,8月七夕活动中帆202308,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28308,8月七夕活动窗贴202308,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28312,战略合作交行跳跳卡202309,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28321,8月七夕活动卡牌202308,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28368,8月下旬活动周边202308,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28369,9月上旬活动贴纸202309,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28370,9月上旬活动中帆202309,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28371,9月上旬活动窗贴202309,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28372,内部供应商_行政人力-联营礼盒,4,0,2024-01-22
25301,重庆仓库,SC0002,器具类,28373,台下冰箱隔板,3,1,2024-01-22
25301,重庆仓库,SC0003,轻食,28375,栗子蒙布朗蛋糕（糕点）,4,0,2024-01-22
25301,重庆仓库,SC0002,器具类,28376,塑料直尺,3,1,2024-01-22
25301,重庆仓库,SC0007,营销物料,28379,9月下旬活动贴纸202309,4,0,2024-01-22
25301,重庆仓库,SC0002,器具类,28385,塑料量杯5000ml,3,1,2024-01-22
25301,重庆仓库,SC0006,原料,28386,印尼卡优咖啡豆,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28402,10月上旬活动贴纸202310,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28403,10月上旬活动周边202310,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28404,双码桌牌202309,3,1,2024-01-22
25301,重庆仓库,SC0007,营销物料,28405,社群桌牌202309,3,1,2024-01-22
25301,重庆仓库,SC0007,营销物料,28419,招行跳跳卡202310,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28420,蛋奶布丁风味饮料浓浆,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28424,10月上旬活动中帆202310,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28425,10月上旬活动窗贴202310,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28426,太妃榛果风味饮料浓浆,4,0,2024-01-22
25301,重庆仓库,SC0004,包装类,28428,16oz酱香拿铁冰杯,3,1,2024-01-22
25301,重庆仓库,SC0004,包装类,28429,16oz酱香拿铁冰杯PLA,1,1,2024-01-22
25301,重庆仓库,SC0004,包装类,28430,16oz双层热饮纸杯,3,1,2024-01-22
25301,重庆仓库,SC0004,包装类,28431,16oz-双层热饮纸杯PLA,1,0,2024-01-22
25301,重庆仓库,SC0006,原料,28438,热红酒风味调味糖浆,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28439,BIB-纯牛奶,2,0,2024-01-22
25301,重庆仓库,SC0006,原料,28441,焦糖可露丽风味饮料浓浆,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28444,华夏银行跳跳卡202311,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28446,BIB-冷萃厚牛乳,2,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28454,11月上旬活动窗贴202311,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28455,11月上旬活动中帆202311,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28476,11月下旬活动贴纸202311,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28480,周活动门贴202311,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28481,天活动门贴202311,4,0,2024-01-22
25301,重庆仓库,SC0006,原料,28482,冰糖橙风味饮料浓浆,4,0,2024-01-22
25301,重庆仓库,SC0002,器具类,28484,艺康洗手液按压瓶,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28491,中信银行跳跳卡202312,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28497,12月上旬活动周边202312,3,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28498,12月下旬活动贴纸202312,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28499,代言人人形立牌202311,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28500,代言人新品中帆202312,4,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28507,龙年好柿大福,1,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28537,1月上旬活动中帆202401,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28540,活动贴纸刮刮乐202401,3,0,2024-01-22
25301,重庆仓库,SC0006,原料,28542,红乌龙茶风味饮料浓浆,1,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28545,校园跳跳卡B矢量202312,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28546,校园跳跳卡A人像202312,4,0,2024-01-22
25301,重庆仓库,SC0014,日耗品,28555,30cm丁腈手套（L）,3,1,2024-01-22
25301,重庆仓库,SC0014,日耗品,28556,30cm丁腈手套（M）,3,1,2024-01-22
25301,重庆仓库,SC0007,营销物料,28559,1月下旬活动贴纸202401,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28560,1月中下旬活动窗贴202401,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28561,1月中下旬活动中帆202401,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28562,1月中下旬活动红包B款202401,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28563,1月中下旬活动红包A款202401,4,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28566,1月中下旬代言人周边202401,4,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28569,茉莉花香半熟芝士蛋糕,1,0,2024-01-22
25301,重庆仓库,SC0003,轻食,28572,龙井慕斯蛋糕,1,0,2024-01-22
25301,重庆仓库,SC0007,营销物料,28580,2月上旬活动中帆202402,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,5,干玫瑰花,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,8,蔓越莓干,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,18,桂花果茶,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,21,太古糖水,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,22,优质白砂糖,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,23,圆头温度计,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,24,电子计时器白色,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,25,方形黑色酒吧垫（小）,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,27,奶缸,3,1,2024-01-22
25601,杭州仓库,SC0006,原料,29,可可粉,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,32,草莓颗粒果酱,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,34,芒果果酱,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,35,宇治抹茶绿妃,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,37,树莓颗粒果酱,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,38,西番莲颗粒果酱,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,41,柑橘味糖浆,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,42,焦糖味糖浆,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,43,接骨木味糖浆,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,44,玫瑰味糖浆,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,46,青柠味糖浆,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,47,西番莲味糖浆,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,49,香草味糖浆,3,0,2024-01-22
25601,杭州仓库,SC0006,原料,50,榛子味糖浆,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,52,咖啡豆,3,0,2024-01-22
25601,杭州仓库,SC0003,轻食,58,蓝莓软芯麦芬,4,0,2024-01-22
25601,杭州仓库,SC0004,包装类,72,手提袋,3,1,2024-01-22
25601,杭州仓库,SC0004,包装类,79,单支吸管细,4,0,2024-01-22
25601,杭州仓库,SC0004,包装类,80,单支吸管粗,4,1,2024-01-22
25601,杭州仓库,SC0004,包装类,81,蛋糕盒,4,0,2024-01-22
25601,杭州仓库,SC0004,包装类,82,木质搅拌棒,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,84,外包箱,3,1,2024-01-22
25601,杭州仓库,SC0014,日耗品,85,保质期贴纸星期一,4,0,2024-01-22
25601,杭州仓库,SC0014,日耗品,86,保质期贴纸星期二,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,87,5加仑分配器,3,1,2024-01-22
25601,杭州仓库,SC0014,日耗品,88,保质期贴纸星期三,4,0,2024-01-22
25601,杭州仓库,SC0014,日耗品,89,保质期贴纸星期四,4,0,2024-01-22
25601,杭州仓库,SC0014,日耗品,91,保质期贴纸星期五,4,0,2024-01-22
25601,杭州仓库,SC0014,日耗品,92,保质期贴纸星期六,4,0,2024-01-22
25601,杭州仓库,SC0014,日耗品,93,保质期贴纸星期日,4,0,2024-01-22
25601,杭州仓库,SC0014,日耗品,95,ELITE110易丽110机用洗涤剂10,4,0,2024-01-22
25601,杭州仓库,SC0014,日耗品,97,ELITE150易丽150机用催干剂液体,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,98,玻璃糖压瓶,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,100,电子温度计,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,101,两用不锈钢量勺连叉,3,1,2024-01-22
25601,杭州仓库,SC0014,日耗品,104,GREASELIFT油立克高效非腐蚀性除,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,107,0.5TBSP不锈钢长柄量勺,3,1,2024-01-22
25601,杭州仓库,SC0014,日耗品,108,棉抹布,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,109,冰沙粉芒果百香果口味,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,110,不锈钢食品夹,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,111,手压喷壶,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,113,沙司焦糖口味,3,0,2024-01-22
25601,杭州仓库,SC0002,器具类,114,塑料垃圾铲带灰扫帚,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,116,重型五面地刷,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,117,铝制多用手柄（配重型五面地刷）,4,0,2024-01-22
25601,杭州仓库,SC0014,日耗品,119,小心地滑牌,3,1,2024-01-22
25601,杭州仓库,SC0006,原料,120,樱花青茶,4,0,2024-01-22
25601,杭州仓库,SC0014,日耗品,121,标准垃圾袋,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,122,脚踏垃圾桶,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,123,吧台垃圾桶,3,1,2024-01-22
25601,杭州仓库,SC0014,日耗品,125,橡胶加长手套,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,126,铝合金四阶直马梯,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,127,台面抽型纸巾盒,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,128,奶泡勺,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,130,拖布头,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,131,单头榨水车,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,132,塑料量杯 1000ml,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,133,不锈钢茶桶架,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,134,疏网孔调味瓶（60目）6.5cm*9cm,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,135,厨房剪,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,137,杯筐,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,138,茶夹,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,139,电子厨房秤,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,140,平板静音推车,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,143,PC盎司杯(对头量杯),4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,145,圆形PC储物桶,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,147,冰箱温度计,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,148,挤瓶,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,149,不锈钢奶油枪,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,151,方形防滑托盘,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,153,长方密封夹（瑞即购）,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,154,笔筒,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,155,胶棒,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,158,曲别针,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,159,皮筋,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,163,打孔器,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,164,公牛多项插座,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,166,按扣文件袋,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,168,粘钩,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,169,A4挂板式文件夹,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,170,计算器,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,172,办公室垃圾桶,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,173,强光手电筒,2,1,2024-01-22
25601,杭州仓库,SC0001,办公用品,175,创口贴,3,1,2024-01-22
25601,杭州仓库,SC0001,办公用品,179,名片夹,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,186,证照专用镜框,3,1,2024-01-22
25601,杭州仓库,SC0001,办公用品,189,A4打印纸,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,191,四层文件柜,3,1,2024-01-22
25601,杭州仓库,SC0001,办公用品,197,便签薄,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,198,纸巾盒,4,0,2024-01-22
25601,杭州仓库,SC0014,日耗品,199,食品保鲜膜,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,200,不锈钢1/6份数盆,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,202,PC1/6份数盆（浅）,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,203,PC1/6份数盆有孔盖,3,1,2024-01-22
25601,杭州仓库,SC0014,日耗品,204,PE一次性手套,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,205,封口贴底座,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,206,不锈钢1/9份数盆（浅）,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,207,盎司杯（玻璃）,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,208,PC1/9份数盆盖,3,1,2024-01-22
25601,杭州仓库,SC0014,日耗品,210,奶油枪用气弹,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,214,4孔糖浆架,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,215,塑料1/2份数盆浸泡盆,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,216,塑料1/2份数盆浸泡盆盖,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,217,黑色纸杯架(4孔分杯器),3,1,2024-01-22
25601,杭州仓库,SC0014,日耗品,218,卷装黑色垃圾袋,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,219,尺子（直尺）,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,220,双面胶,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,221,海绵双面胶,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,223,剪刀,3,1,2024-01-22
25601,杭州仓库,SC0014,日耗品,225,价枪纸,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,226,双排价枪机,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,227,工具箱（含工具）,3,1,2024-01-22
25601,杭州仓库,SC0007,营销物料,229,马克杯,4,0,2024-01-22
25601,杭州仓库,SC0013,工服类,233,店员工牌,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,237,圆形PP储物桶盖,3,1,2024-01-22
25601,杭州仓库,SC0004,包装类,242,V型纸袋,4,0,2024-01-22
25601,杭州仓库,SC0002,器具类,248,擦手纸盒,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,250,硒鼓,4,0,2024-01-22
25601,杭州仓库,SC0001,办公用品,251,宽胶带,3,1,2024-01-22
25601,杭州仓库,SC0004,包装类,254,不干胶贴纸,4,0,2024-01-22
25601,杭州仓库,SC0006,原料,256,卡布奇诺慕斯雪粉,4,0,2024-01-22
25601,杭州仓库,SC0014,日耗品,257,全自动咖啡机清洁药片,4,0,2024-01-22
25601,杭州仓库,SC0004,包装类,260,POS机打印纸,3,1,2024-01-22
25601,杭州仓库,SC0004,包装类,262,花纸托（产品试吃使用）,4,0,2024-01-22
25601,杭州仓库,SC0007,营销物料,265,A5台卡,3,1,2024-01-22
25601,杭州仓库,SC0002,器具类,267,白色菜板,4,0,2024-01-22
